INFO 2025-05-08 08:33:46,130 autoreload 68754 8483818624 Watching for file changes with StatReloader
INFO 2025-05-08 08:41:21,625 basehttp 68754 6149173248 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:41:21,774 views 68754 6132346880 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:41:21,828 views 68754 6132346880 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:41:21,829 basehttp 68754 6132346880 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:41:21,930 basehttp 68754 6266957824 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:41:46,853 basehttp 68754 6266957824 "OPTIONS /api/restaurants/search/?city=San+Francisco&date=2025-05-11&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 0
INFO 2025-05-08 08:41:47,078 basehttp 68754 6266957824 "GET /api/restaurants/search/?city=San+Francisco&date=2025-05-11&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 2
INFO 2025-05-08 08:41:53,836 basehttp 68754 6266957824 "OPTIONS /api/restaurants/search/?city=San+Jose&date=2025-05-11&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 0
INFO 2025-05-08 08:41:54,700 basehttp 68754 6266957824 "GET /api/restaurants/search/?city=San+Jose&date=2025-05-11&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 1517
INFO 2025-05-08 08:42:00,317 basehttp 68754 6266957824 "OPTIONS /api/restaurants/search/?city=San+Jose&date=2025-05-12&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 0
INFO 2025-05-08 08:42:01,277 basehttp 68754 6266957824 "GET /api/restaurants/search/?city=San+Jose&date=2025-05-12&time=19%3A00&people=1&page=1&pageSize=12 HTTP/1.1" 200 1955
INFO 2025-05-08 08:42:03,246 basehttp 68754 6266957824 "OPTIONS /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:42:03,246 basehttp 68754 6132346880 "OPTIONS /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:42:03,454 views 68754 6132346880 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:42:03,504 views 68754 6132346880 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:42:03,505 basehttp 68754 6132346880 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:42:03,554 basehttp 68754 6266957824 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:42:03,713 views 68754 6149173248 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:42:03,764 views 68754 6149173248 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:42:03,764 basehttp 68754 6149173248 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:42:03,866 basehttp 68754 6132346880 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:42:10,587 views 68754 6132346880 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:42:10,638 views 68754 6132346880 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:42:10,638 basehttp 68754 6132346880 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:42:10,687 basehttp 68754 6149173248 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:42:10,853 views 68754 6266957824 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:42:10,906 views 68754 6266957824 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:42:10,907 basehttp 68754 6266957824 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:42:11,009 basehttp 68754 6132346880 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:45:18,952 views 68754 6132346880 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:45:19,004 views 68754 6132346880 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:45:19,005 basehttp 68754 6132346880 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:45:19,053 basehttp 68754 6149173248 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:45:31,244 views 68754 6131773440 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:45:31,300 views 68754 6131773440 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:45:31,300 basehttp 68754 6131773440 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:45:31,347 basehttp 68754 6166573056 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:45:42,895 views 68754 6131773440 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:45:42,947 views 68754 6131773440 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:45:42,947 basehttp 68754 6131773440 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:45:43,003 basehttp 68754 6148599808 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:45:51,269 views 68754 6165999616 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:45:51,320 views 68754 6165999616 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:45:51,321 basehttp 68754 6165999616 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:45:51,372 basehttp 68754 6182825984 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:46:02,442 views 68754 6199652352 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:46:02,491 views 68754 6199652352 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:46:02,492 basehttp 68754 6199652352 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:46:02,545 basehttp 68754 6216478720 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:46:15,431 views 68754 6131773440 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:46:15,483 views 68754 6131773440 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:46:15,484 basehttp 68754 6131773440 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:46:15,529 basehttp 68754 6148599808 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:47:47,414 basehttp 68754 6182825984 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-08 08:47:49,676 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2960
INFO 2025-05-08 08:48:09,352 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=2&pageSize=12 HTTP/1.1" 200 2583
INFO 2025-05-08 08:48:13,356 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2960
INFO 2025-05-08 08:49:47,988 views 68754 6132346880 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:49:48,041 views 68754 6132346880 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:49:48,041 basehttp 68754 6132346880 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:49:48,091 basehttp 68754 6149173248 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:49:48,248 views 68754 6165999616 Fetching time slots for restaurant 73
WARNING 2025-05-08 08:49:48,297 views 68754 6165999616 Restaurant 73 is closed on Thursday
WARNING 2025-05-08 08:49:48,297 basehttp 68754 6165999616 "GET /api/restaurants/73/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:49:48,398 basehttp 68754 6132346880 "GET /api/restaurants/73/ HTTP/1.1" 200 566
INFO 2025-05-08 08:49:54,632 views 68754 6132346880 Fetching time slots for restaurant 60
WARNING 2025-05-08 08:49:54,684 views 68754 6132346880 Restaurant 60 is closed on Thursday
WARNING 2025-05-08 08:49:54,684 basehttp 68754 6132346880 "GET /api/restaurants/60/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:49:54,779 basehttp 68754 6165999616 "GET /api/restaurants/60/ HTTP/1.1" 200 867
INFO 2025-05-08 08:49:54,888 views 68754 6149173248 Fetching time slots for restaurant 60
WARNING 2025-05-08 08:49:54,938 views 68754 6149173248 Restaurant 60 is closed on Thursday
WARNING 2025-05-08 08:49:54,938 basehttp 68754 6149173248 "GET /api/restaurants/60/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:49:55,138 basehttp 68754 6132346880 "GET /api/restaurants/60/ HTTP/1.1" 200 867
INFO 2025-05-08 08:49:59,594 views 68754 6132346880 Fetching time slots for restaurant 39
INFO 2025-05-08 08:49:59,717 basehttp 68754 6149173248 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:50:00,049 basehttp 68754 6165999616 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:50:02,667 views 68754 6132346880 Found 2 available time slots for restaurant 39
INFO 2025-05-08 08:50:02,667 basehttp 68754 6132346880 "GET /api/restaurants/39/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 114
INFO 2025-05-08 08:50:02,878 views 68754 6165999616 Fetching time slots for restaurant 39
INFO 2025-05-08 08:50:03,187 views 68754 6132346880 Fetching time slots for restaurant 67
INFO 2025-05-08 08:50:03,301 basehttp 68754 6149173248 "GET /api/restaurants/67/ HTTP/1.1" 200 675
INFO 2025-05-08 08:50:03,630 basehttp 68754 6182825984 "GET /api/restaurants/67/ HTTP/1.1" 200 675
INFO 2025-05-08 08:50:06,045 views 68754 6165999616 Found 2 available time slots for restaurant 39
INFO 2025-05-08 08:50:06,045 basehttp 68754 6165999616 "GET /api/restaurants/39/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 114
INFO 2025-05-08 08:50:06,348 views 68754 6132346880 Found 0 available time slots for restaurant 67
INFO 2025-05-08 08:50:06,348 basehttp 68754 6132346880 "GET /api/restaurants/67/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 60
INFO 2025-05-08 08:50:06,558 views 68754 6165999616 Fetching time slots for restaurant 67
INFO 2025-05-08 08:50:07,099 basehttp 68754 6132346880 "OPTIONS /api/restaurants/43 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,114 basehttp 68754 6149173248 "OPTIONS /api/restaurants/43 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,114 basehttp 68754 6199652352 "OPTIONS /api/restaurants/43/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,115 basehttp 68754 6182825984 "OPTIONS /api/restaurants/43/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,118 basehttp 68754 6132346880 "GET /api/restaurants/43 HTTP/1.1" 301 0
INFO 2025-05-08 08:50:07,119 basehttp 68754 6149173248 "OPTIONS /api/restaurants/43/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,124 basehttp 68754 6182825984 "OPTIONS /api/restaurants/43/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:07,324 views 68754 6199652352 Fetching time slots for restaurant 43
INFO 2025-05-08 08:50:07,425 basehttp 68754 6149173248 "GET /api/restaurants/43/ HTTP/1.1" 200 405
INFO 2025-05-08 08:50:07,730 basehttp 68754 6182825984 "GET /api/restaurants/43/ HTTP/1.1" 200 405
INFO 2025-05-08 08:50:09,693 views 68754 6165999616 Found 0 available time slots for restaurant 67
INFO 2025-05-08 08:50:09,693 basehttp 68754 6165999616 "GET /api/restaurants/67/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 60
INFO 2025-05-08 08:50:10,455 views 68754 6199652352 Found 0 available time slots for restaurant 43
INFO 2025-05-08 08:50:10,455 basehttp 68754 6199652352 "GET /api/restaurants/43/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 70
INFO 2025-05-08 08:50:10,668 views 68754 6165999616 Fetching time slots for restaurant 43
INFO 2025-05-08 08:50:13,286 basehttp 68754 6199652352 "GET /api/restaurants/hot/?page=2&pageSize=12 HTTP/1.1" 200 2583
INFO 2025-05-08 08:50:13,762 views 68754 6165999616 Found 0 available time slots for restaurant 43
INFO 2025-05-08 08:50:13,762 basehttp 68754 6165999616 "GET /api/restaurants/43/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 70
INFO 2025-05-08 08:50:15,767 views 68754 6165999616 Fetching time slots for restaurant 66
INFO 2025-05-08 08:50:15,867 basehttp 68754 6199652352 "GET /api/restaurants/66/ HTTP/1.1" 200 592
INFO 2025-05-08 08:50:16,165 basehttp 68754 6182825984 "GET /api/restaurants/66/ HTTP/1.1" 200 592
INFO 2025-05-08 08:50:18,851 views 68754 6165999616 Found 0 available time slots for restaurant 66
INFO 2025-05-08 08:50:18,852 basehttp 68754 6165999616 "GET /api/restaurants/66/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:19,059 views 68754 6182825984 Fetching time slots for restaurant 66
INFO 2025-05-08 08:50:21,486 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=3&pageSize=12 HTTP/1.1" 200 1797
INFO 2025-05-08 08:50:22,201 views 68754 6182825984 Found 0 available time slots for restaurant 66
INFO 2025-05-08 08:50:22,201 basehttp 68754 6182825984 "GET /api/restaurants/66/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:25,426 views 68754 6182825984 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:25,478 views 68754 6182825984 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:25,478 basehttp 68754 6182825984 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:25,529 basehttp 68754 6165999616 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:25,693 views 68754 6199652352 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:25,745 views 68754 6199652352 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:25,745 basehttp 68754 6199652352 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:25,832 basehttp 68754 6182825984 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:29,429 views 68754 6182825984 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:29,480 views 68754 6182825984 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:29,480 basehttp 68754 6182825984 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:29,530 basehttp 68754 6199652352 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:29,705 views 68754 6165999616 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:29,756 views 68754 6165999616 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:29,756 basehttp 68754 6165999616 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:29,835 basehttp 68754 6182825984 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:32,752 basehttp 68754 6165999616 "OPTIONS /api/restaurants/64/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,752 basehttp 68754 6182825984 "OPTIONS /api/restaurants/64 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,754 basehttp 68754 6149173248 "OPTIONS /api/restaurants/64/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,756 basehttp 68754 6199652352 "OPTIONS /api/restaurants/64 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,757 basehttp 68754 6182825984 "GET /api/restaurants/64 HTTP/1.1" 301 0
INFO 2025-05-08 08:50:32,758 basehttp 68754 6199652352 "OPTIONS /api/restaurants/64/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,758 basehttp 68754 6149173248 "OPTIONS /api/restaurants/64/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:32,972 views 68754 6165999616 Fetching time slots for restaurant 64
INFO 2025-05-08 08:50:33,074 basehttp 68754 6199652352 "GET /api/restaurants/64/ HTTP/1.1" 200 601
INFO 2025-05-08 08:50:33,388 basehttp 68754 6149173248 "GET /api/restaurants/64/ HTTP/1.1" 200 601
INFO 2025-05-08 08:50:36,030 views 68754 6165999616 Found 0 available time slots for restaurant 64
INFO 2025-05-08 08:50:36,030 basehttp 68754 6165999616 "GET /api/restaurants/64/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:36,231 views 68754 6149173248 Fetching time slots for restaurant 64
INFO 2025-05-08 08:50:39,278 views 68754 6149173248 Found 0 available time slots for restaurant 64
INFO 2025-05-08 08:50:39,278 basehttp 68754 6149173248 "GET /api/restaurants/64/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:42,200 basehttp 68754 6149173248 "OPTIONS /api/restaurants/65 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,203 basehttp 68754 6165999616 "OPTIONS /api/restaurants/65/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,202 basehttp 68754 6199652352 "OPTIONS /api/restaurants/65 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,202 basehttp 68754 6132346880 "OPTIONS /api/restaurants/65/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,207 basehttp 68754 6149173248 "GET /api/restaurants/65 HTTP/1.1" 301 0
INFO 2025-05-08 08:50:42,209 basehttp 68754 6199652352 "OPTIONS /api/restaurants/65/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,209 basehttp 68754 6132346880 "OPTIONS /api/restaurants/65/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:42,426 views 68754 6165999616 Fetching time slots for restaurant 65
INFO 2025-05-08 08:50:42,535 basehttp 68754 6199652352 "GET /api/restaurants/65/ HTTP/1.1" 200 592
INFO 2025-05-08 08:50:42,849 basehttp 68754 6132346880 "GET /api/restaurants/65/ HTTP/1.1" 200 592
INFO 2025-05-08 08:50:45,442 basehttp 68754 6199652352 "OPTIONS /api/restaurants/68/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,442 basehttp 68754 6132346880 "OPTIONS /api/restaurants/68 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,443 basehttp 68754 6182825984 "OPTIONS /api/restaurants/68 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,443 basehttp 68754 6216478720 "OPTIONS /api/restaurants/68/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,446 basehttp 68754 6182825984 "GET /api/restaurants/68 HTTP/1.1" 301 0
INFO 2025-05-08 08:50:45,447 basehttp 68754 6216478720 "OPTIONS /api/restaurants/68/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,447 basehttp 68754 6199652352 "OPTIONS /api/restaurants/68/ HTTP/1.1" 200 0
INFO 2025-05-08 08:50:45,587 views 68754 6165999616 Found 0 available time slots for restaurant 65
INFO 2025-05-08 08:50:45,588 basehttp 68754 6165999616 "GET /api/restaurants/65/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:45,644 views 68754 6132346880 Fetching time slots for restaurant 68
INFO 2025-05-08 08:50:45,756 basehttp 68754 6216478720 "GET /api/restaurants/68/ HTTP/1.1" 200 429
INFO 2025-05-08 08:50:45,796 views 68754 6199652352 Fetching time slots for restaurant 65
INFO 2025-05-08 08:50:46,067 basehttp 68754 6165999616 "GET /api/restaurants/68/ HTTP/1.1" 200 429
INFO 2025-05-08 08:50:48,710 views 68754 6132346880 Found 0 available time slots for restaurant 68
INFO 2025-05-08 08:50:48,711 basehttp 68754 6132346880 "GET /api/restaurants/68/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 62
INFO 2025-05-08 08:50:48,855 views 68754 6199652352 Found 0 available time slots for restaurant 65
INFO 2025-05-08 08:50:48,855 basehttp 68754 6199652352 "GET /api/restaurants/65/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 67
INFO 2025-05-08 08:50:48,916 views 68754 6165999616 Fetching time slots for restaurant 68
INFO 2025-05-08 08:50:49,231 views 68754 6199652352 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:49,281 views 68754 6199652352 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:49,282 basehttp 68754 6199652352 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:49,333 basehttp 68754 6132346880 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:49,487 views 68754 6216478720 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:50:49,537 views 68754 6216478720 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:50:49,537 basehttp 68754 6216478720 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:50:49,631 basehttp 68754 6199652352 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:50:52,002 views 68754 6165999616 Found 0 available time slots for restaurant 68
INFO 2025-05-08 08:50:52,003 basehttp 68754 6165999616 "GET /api/restaurants/68/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 62
INFO 2025-05-08 08:51:39,943 views 68754 6165999616 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:51:39,992 views 68754 6165999616 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:51:39,993 basehttp 68754 6165999616 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:51:40,044 basehttp 68754 6199652352 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:51:43,729 views 68754 6199652352 Fetching time slots for restaurant 72
INFO 2025-05-08 08:51:43,943 basehttp 68754 6216478720 "POST /api/token/refresh/ HTTP/1.1" 200 241
WARNING 2025-05-08 08:51:43,969 views 68754 6199652352 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:51:43,970 basehttp 68754 6199652352 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:51:44,014 basehttp 68754 6132346880 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:51:44,175 views 68754 6216478720 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:51:44,225 views 68754 6216478720 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:51:44,225 basehttp 68754 6216478720 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:51:44,318 basehttp 68754 6199652352 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:51:46,134 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2960
INFO 2025-05-08 08:51:58,271 views 68754 6165999616 Fetching time slots for restaurant 39
INFO 2025-05-08 08:51:58,394 basehttp 68754 6199652352 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:51:58,726 basehttp 68754 6216478720 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:52:01,383 views 68754 6165999616 Found 2 available time slots for restaurant 39
INFO 2025-05-08 08:52:01,383 basehttp 68754 6165999616 "GET /api/restaurants/39/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 114
INFO 2025-05-08 08:52:01,592 views 68754 6216478720 Fetching time slots for restaurant 39
INFO 2025-05-08 08:52:04,697 views 68754 6216478720 Found 2 available time slots for restaurant 39
INFO 2025-05-08 08:52:04,698 basehttp 68754 6216478720 "GET /api/restaurants/39/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 114
INFO 2025-05-08 08:52:05,882 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=2&pageSize=12 HTTP/1.1" 200 2583
INFO 2025-05-08 08:52:09,951 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=3&pageSize=12 HTTP/1.1" 200 1797
INFO 2025-05-08 08:52:11,072 views 68754 6165999616 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:52:11,122 views 68754 6165999616 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:52:11,123 basehttp 68754 6165999616 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:52:11,174 basehttp 68754 6216478720 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:52:11,331 views 68754 6199652352 Fetching time slots for restaurant 72
WARNING 2025-05-08 08:52:11,382 views 68754 6199652352 Restaurant 72 is closed on Thursday
WARNING 2025-05-08 08:52:11,383 basehttp 68754 6199652352 "GET /api/restaurants/72/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-08 08:52:11,486 basehttp 68754 6165999616 "GET /api/restaurants/72/ HTTP/1.1" 200 437
INFO 2025-05-08 08:52:21,285 basehttp 68754 6199652352 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-08 08:52:23,509 basehttp 68754 6165999616 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 2960
INFO 2025-05-08 08:54:51,139 views 68754 6165999616 Fetching time slots for restaurant 39
INFO 2025-05-08 08:54:51,274 basehttp 68754 6199652352 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:54:51,604 basehttp 68754 6216478720 "GET /api/restaurants/39/ HTTP/1.1" 200 801
INFO 2025-05-08 08:54:54,247 views 68754 6165999616 Found 2 available time slots for restaurant 39
INFO 2025-05-08 08:54:54,247 basehttp 68754 6165999616 "GET /api/restaurants/39/time-slots/?date=2025-05-08&time=12:00&people=2 HTTP/1.1" 200 114
INFO 2025-05-08 08:54:54,459 views 68754 6216478720 Fetching time slots for restaurant 39
INFO 2025-05-08 08:54:56,256 views 68754 6165999616 Fetching time slots for restaurant 60
WARNING 2025-05-08 08:54:56,308 views 68754 6165999616 Restaurant 60 is closed on Thursday
